OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,GRMZM2G057459,GRMZM2G148807
KAKRNA20_10346930_L3Base_CML92_TTCCGC,L3Base,L3Base,CML92,CML92,282set_CML92,CML92,CML92:8042MABXX:2:F3,Ames27080,5.399,3.2394
KAKRNA21_10346931_L3Tip_CML92_TTCCGC,L3Tip,L3Tip,CML92,CML92,282set_CML92,CML92,CML92:8042MABXX:2:F3,Ames27080,0,23.19385
KAKRNA18_Kern_CML92_AAGACA,Kern,Kern,CML92,CML92,282set_CML92,CML92,CML92:8042MABXX:2:F3,Ames27080,0.16243,0.64971
10344823_LMAD8_CMV3_CGTCGC,LMAD8,LMAD,CMV3,CMV3,282set_CMV3,CMV3,CMV3:8042MABXX:4:A9,Ames27038,0,32.07078
10344826_LMAN8_CMV3_ACCAGT,LMAN8,LMAN,CMV3,CMV3,282set_CMV3,CMV3,CMV3:8042MABXX:4:A9,Ames27038,0.42469,14.43955
KAKRNA3_GShoot_CMV3_ACATTA,GShoot,GShoot,CMV3,CMV3,282set_CMV3,CMV3,CMV3:8042MABXX:4:A9,Ames27038,1.44732,3.37708
KAKRNA4_10346258_GRoot_CMV3_ACATTA,GRoot,GRoot,CMV3,CMV3,282set_CMV3,CMV3,CMV3:8042MABXX:4:A9,Ames27038,0.27865,1.95058
KAKRNA24_L3Tip_CMV3_GTTACC,L3Tip,L3Tip,CMV3,CMV3,282set_CMV3,CMV3,CMV3:8042MABXX:4:A9,Ames27038,0,38.34429
KAKRNA16_Kern_CMV3_CGATCT,Kern,Kern,CMV3,CMV3,282set_CMV3,CMV3,CMV3:8042MABXX:4:A9,Ames27038,0.35823,11.46332
10344823_LMAD8_CO106_TGCACG,LMAD8,LMAD,CO106,CO106,282set_CO106,CO106,CO106:8042MABXX:2:A6,Ames27105,0.49913,12.9773
10344826_LMAN8_CO106_TGACAC,LMAN8,LMAN,CO106,CO106,282set_CO106,CO106,CO106:8042MABXX:2:A6,Ames27105,1.80992,8.14466
KAKRNA14_GShoot_CO106_CTAGTC,GShoot,GShoot,CO106,CO106,282set_CO106,CO106,CO106:8042MABXX:2:A6,Ames27105,0.61865,2.16527
KAKRNA2_10346259_GRoot_CO106_TGCTAT,GRoot,GRoot,CO106,CO106,282set_CO106,CO106,CO106:8042MABXX:2:A6,Ames27105,0.61776,0
KAKRNA20_10346930_L3Base_CO106_GAACCT,L3Base,L3Base,CO106,CO106,282set_CO106,CO106,CO106:8042MABXX:2:A6,Ames27105,1.4423,0.48077
KAKRNA21_10346931_L3Tip_CO106_GAACCT,L3Tip,L3Tip,CO106,CO106,282set_CO106,CO106,CO106:8042MABXX:2:A6,Ames27105,0,10.65445
KAKRNA17_Kern_CO106_ACAGAT,Kern,Kern,CO106,CO106,282set_CO106,CO106,CO106:8042MABXX:2:A6,Ames27105,0,5.86508
10344823_LMAD8_CO125_CTCCAT,LMAD8,LMAD,CO125,CO125,282set_CO125,CO125,CO125:8042MABXX:2:G7,Ames27106,0,41.06275
10344826_LMAN8_CO125_TGTGCA,LMAN8,LMAN,CO125,CO125,282set_CO125,CO125,CO125:8042MABXX:2:G7,Ames27106,1.47491,48.67192
KAKRNA14_GShoot_CO125_TACCTT,GShoot,GShoot,CO125,CO125,282set_CO125,CO125,CO125:8042MABXX:2:G7,Ames27106,0.8545,2.27867
KAKRNA2_10346259_GRoot_CO125_GAAGTG,GRoot,GRoot,CO125,CO125,282set_CO125,CO125,CO125:8042MABXX:2:G7,Ames27106,0,0
KAKRNA20_10346930_L3Base_CO125_CGCGGA,L3Base,L3Base,CO125,CO125,282set_CO125,CO125,CO125:8042MABXX:2:G7,Ames27106,0,1.98316
KAKRNA21_10346931_L3Tip_CO125_CGCAAC,L3Tip,L3Tip,CO125,CO125,282set_CO125,CO125,CO125:8042MABXX:2:G7,Ames27106,0,5.93143
KAKRNA17_Kern_CO125_GCAGCC,Kern,Kern,CO125,CO125,282set_CO125,CO125,CO125:8042MABXX:2:G7,Ames27106,0,4.33346
10344823_LMAD8_CO255_AATAGC,LMAD8,LMAD,CO255,CO255,282set_CO255,CO255,CO255:8042MABXX:4:A11,Ames27101,0.49776,12.94178
10344826_LMAN8_CO255_CTCATA,LMAN8,LMAN,CO255,CO255,282set_CO255,CO255,CO255:8042MABXX:4:A11,Ames27101,0.50823,10.67276
KAKRNA3_GShoot_CO255_AAGCTC,GShoot,GShoot,CO255,CO255,282set_CO255,CO255,CO255:8042MABXX:4:A11,Ames27101,2.2105,1.47367
KAKRNA4_10346258_GRoot_CO255_AAGCTC,GRoot,GRoot,CO255,CO255,282set_CO255,CO255,CO255:8042MABXX:4:A11,Ames27101,0.32844,0.32844
KAKRNA20_10346930_L3Base_CO255_AAGACA,L3Base,L3Base,CO255,CO255,282set_CO255,CO255,CO255:8042MABXX:4:A11,Ames27101,3.07608,1.92255
KAKRNA21_10346931_L3Tip_CO255_AAGACA,L3Tip,L3Tip,CO255,CO255,282set_CO255,CO255,CO255:8042MABXX:4:A11,Ames27101,0,3.91526
KAKRNA17_Kern_CO255_GTCAGG,Kern,Kern,CO255,CO255,282set_CO255,CO255,CO255:8042MABXX:4:A11,Ames27101,0,10.81447
10343264_LMAN26_CI7_GACATC,LMAN26,LMAN,CI7,CI7,282set_Ci7Goodman-Buckler,CI.7,CI7:8042MABXX:2:E8,CIze7,0,0
10343927_LMAD26_CI7_TACCTT,LMAD26,LMAD,CI7,CI7,282set_Ci7Goodman-Buckler,CI.7,CI7:8042MABXX:2:E8,CIze7,0,19.82085
KAKRNA3_GShoot_CI7_GCGCTG,GShoot,GShoot,CI7,CI7,282set_Ci7Goodman-Buckler,CI.7,CI7:8042MABXX:2:E8,CIze7,1.50373,3.5087
KAKRNA4_10346258_GRoot_CI7_GCGCTG,GRoot,GRoot,CI7,CI7,282set_Ci7Goodman-Buckler,CI.7,CI7:8042MABXX:2:E8,CIze7,0,0.77669
KAKRNA20_10346930_L3Base_CI7_GACATC,L3Base,L3Base,CI7,CI7,282set_Ci7Goodman-Buckler,CI.7,CI7:8042MABXX:2:E8,CIze7,0.76163,1.52327
KAKRNA21_10346931_L3Tip_CI7_GACATC,L3Tip,L3Tip,CI7,CI7,282set_Ci7Goodman-Buckler,CI.7,CI7:8042MABXX:2:E8,CIze7,0.62876,8.80267
KAKRNA18_Kern_CI7_TAATCG,Kern,Kern,CI7,CI7,282set_Ci7Goodman-Buckler,CI.7,CI7:8042MABXX:2:E8,CIze7,0,3.26253
10343927_LMAD26_CI90C_GCCACA,LMAD26,LMAD,CI90C,CI90C,282set_Ci90CGoodman-Buckler,CI90C,CI90C:8042MABXX:4:E3,Ames31534,0,46.30523
10344827_LMAN26_CI90C_CATCTA,LMAN26,LMAN,CI90C,CI90C,282set_Ci90CGoodman-Buckler,CI90C,CI90C:8042MABXX:4:E3,Ames31534,0,21.06239
KAKRNA3_GShoot_CI90C_CACTAA,GShoot,GShoot,CI90C,CI90C,282set_Ci90CGoodman-Buckler,CI90C,CI90C:8042MABXX:4:E3,Ames31534,0.71242,4.51197
KAKRNA4_10346258_GRoot_CI90C_CACTAA,GRoot,GRoot,CI90C,CI90C,282set_Ci90CGoodman-Buckler,CI90C,CI90C:8042MABXX:4:E3,Ames31534,1.91522,0.95761
KAKRNA27_10346929_L3Tip_CI90C_CTAGTC,L3Tip,L3Tip,CI90C,CI90C,282set_Ci90CGoodman-Buckler,CI90C,CI90C:8042MABXX:4:E3,Ames31534,0,43.11616
KAKRNA26_L3Base_CI90C_CTAGTC,L3Base,L3Base,CI90C,CI90C,282set_Ci90CGoodman-Buckler,CI90C,CI90C:8042MABXX:4:E3,Ames31534,0.40746,4.88953
KAKRNA17_Kern_CI90C_ATGGCG,Kern,Kern,CI90C,CI90C,282set_Ci90CGoodman-Buckler,CI90C,CI90C:8042MABXX:4:E3,Ames31534,0,7.23107
10343927_LMAD26_CI91B_AGATAG,LMAD26,LMAD,CI91B,CI91B,282set_Ci91BGoodman-Buckler,CI91B,CI91B:8042MABXX:4:A10,CIze91,0.82955,28.20475
10344827_LMAN26_CI91B_CACTAA,LMAN26,LMAN,CI91B,CI91B,282set_Ci91BGoodman-Buckler,CI91B,CI91B:8042MABXX:4:A10,CIze91,0,7.25083
KAKRNA3_GShoot_CI91B_GCAGCC,GShoot,GShoot,CI91B,CI91B,282set_Ci91BGoodman-Buckler,CI91B,CI91B:8042MABXX:4:A10,CIze91,2.65695,1.6606
KAKRNA4_10346258_GRoot_CI91B_GCAGCC,GRoot,GRoot,CI91B,CI91B,282set_Ci91BGoodman-Buckler,CI91B,CI91B:8042MABXX:4:A10,CIze91,0,0.48017
KAKRNA27_10346929_L3Tip_CI91B_ACAGAT,L3Tip,L3Tip,CI91B,CI91B,282set_Ci91BGoodman-Buckler,CI91B,CI91B:8042MABXX:4:A10,CIze91,0.55899,18.44663
KAKRNA26_L3Base_CI91B_ACAGAT,L3Base,L3Base,CI91B,CI91B,282set_Ci91BGoodman-Buckler,CI91B,CI91B:8042MABXX:4:A10,CIze91,0.28043,1.40216
KAKRNA18_Kern_CI91B_CAGATG,Kern,Kern,CI91B,CI91B,282set_Ci91BGoodman-Buckler,CI91B,CI91B:8042MABXX:4:A10,CIze91,0,1.06241
10343264_LMAD26_D940Y_GATCAC,LMAD26,LMAD,D940Y,D940Y,282set_D940Y,D940Y,D940Y:8042MABXX:3:D12,Ames27108,0,16.77981
10344827_LMAN26_D940Y_ACTCTT,LMAN26,LMAN,D940Y,D940Y,282set_D940Y,D940Y,D940Y:8042MABXX:3:D12,Ames27108,0.417,4.17005
KAKRNA5_GShoot_D940Y_ATATCC,GShoot,GShoot,D940Y,D940Y,282set_D940Y,D940Y,D940Y:8042MABXX:3:D12,Ames27108,0.73701,0.92126
KAKRNA6_10346261_GRoot_D940Y_ATATCC,GRoot,GRoot,D940Y,D940Y,282set_D940Y,D940Y,D940Y:8042MABXX:3:D12,Ames27108,0,2.20513
KAKRNA20_10346930_L3Base_D940Y_ACCAGT,L3Base,L3Base,D940Y,D940Y,282set_D940Y,D940Y,D940Y:8042MABXX:3:D12,Ames27108,2.12442,0.42488
KAKRNA21_10346931_L3Tip_D940Y_ACCAGT,L3Tip,L3Tip,D940Y,D940Y,282set_D940Y,D940Y,D940Y:8042MABXX:3:D12,Ames27108,0.52106,9.9002
KAKRNA17_Kern_D940Y_GCCACA,Kern,Kern,D940Y,D940Y,282set_D940Y,D940Y,D940Y:8042MABXX:3:D12,Ames27108,0,2.85147
10343262_LMAN8_DE1_GAGTCC,LMAN8,LMAN,DE1,DE1,282set_DE1,DE1,DE1:8042MABXX:3:F8,PI606329,0,20.35969
10344823_GShoot_DE1_TGGATT,GShoot,GShoot,DE1,DE1,282set_DE1,DE1,DE1:8042MABXX:3:F8,PI606329,0,1.9004
10344825_GRoot_DE1_TGGATT,GRoot,GRoot,DE1,DE1,282set_DE1,DE1,DE1:8042MABXX:3:F8,PI606329,1.07194,1.28633
KAKRNA28_L3Base_DE1_AGACCA,L3Base,L3Base,DE1,DE1,282set_DE1,DE1,DE1:8042MABXX:3:F8,PI606329,0.35035,4.90493
KAKRNA28_L3Mid_DE1_ACGTCT,L3Mid,L3Mid,DE1,DE1,282set_DE1,DE1,DE1:8042MABXX:3:F8,PI606329,0,27.17124
KAKRNA28_L3Tip_DE1_GTAGAA,L3Tip,L3Tip,DE1,DE1,282set_DE1,DE1,DE1:8042MABXX:3:F8,PI606329,0,33.32387
KAKRNA17_Kern_DE1_TATGTC,Kern,Kern,DE1,DE1,282set_DE1,DE1,DE1:8042MABXX:3:F8,PI606329,0,5.00713
10343264_LMAN26_DE811_TCGAGG,LMAN26,LMAN,DE811,DE811,282set_DE811,DE811,DE811:8042MABXX:4:G1,PI550558,0.52747,16.87903
10343927_LMAD26_DE811_CCGACC,LMAD26,LMAD,DE811,DE811,282set_DE811,DE811,DE811:8042MABXX:4:G1,PI550558,0,44.29422
10344823_GShoot_DE811_CAATGC,GShoot,GShoot,DE811,DE811,282set_DE811,DE811,DE811:8042MABXX:4:G1,PI550558,1.89484,1.89484
10344825_GRoot_DE811_CAATGC,GRoot,GRoot,DE811,DE811,282set_DE811,DE811,DE811:8042MABXX:4:G1,PI550558,1.18918,1.78377
KAKRNA27_10346929_L3Tip_DE811_AGGCAT,L3Tip,L3Tip,DE811,DE811,282set_DE811,DE811,DE811:8042MABXX:4:G1,PI550558,0,47.02396
KAKRNA26_L3Base_DE811_AGGCAT,L3Base,L3Base,DE811,DE811,282set_DE811,DE811,DE811:8042MABXX:4:G1,PI550558,0,6.46095
KAKRNA17_Kern_DE811_GAGTCC,Kern,Kern,DE811,DE811,282set_DE811,DE811,DE811:8042MABXX:4:G1,PI550558,0,2.50371
10343927_LMAN8_E2558W_GAACCT,LMAN8,LMAN,E2558W,E2558W,282set_E2558W,E2558W,E2558W:8042MABXX:4:E10,Ames27110,0,7.25264
10344826_LMAD8_E2558W_CGCAAC,LMAD8,LMAD,E2558W,E2558W,282set_E2558W,E2558W,E2558W:8042MABXX:4:E10,Ames27110,0.56363,16.34524
KAKRNA3_GShoot_E2558W_TTCCGC,GShoot,GShoot,E2558W,E2558W,282set_E2558W,E2558W,E2558W:8042MABXX:4:E10,Ames27110,2.06258,2.29176
KAKRNA4_10346258_GRoot_E2558W_TTCCGC,GRoot,GRoot,E2558W,E2558W,282set_E2558W,E2558W,E2558W:8042MABXX:4:E10,Ames27110,0,0.73758
KAKRNA24_L3Tip_E2558W_AAGACA,L3Tip,L3Tip,E2558W,E2558W,282set_E2558W,E2558W,E2558W:8042MABXX:4:E10,Ames27110,0,6.62196
KAKRNA16_Kern_E2558W_TTCGAG,Kern,Kern,E2558W,E2558W,282set_E2558W,E2558W,E2558W:8042MABXX:4:E10,Ames27110,0.66373,0.66373
10344823_LMAD8_EP1_CTCATA,LMAD8,LMAD,EP1,EP1,282set_EP1,EP1,EP1:8042MABXX:2:F11,Ames27111,0,19.01496
10344826_LMAN8_EP1_AATCCG,LMAN8,LMAN,EP1,EP1,282set_EP1,EP1,EP1:8042MABXX:2:F11,Ames27111,0,16.19013
KAKRNA14_GShoot_EP1_AAGCTC,GShoot,GShoot,EP1,EP1,282set_EP1,EP1,EP1:8042MABXX:2:F11,Ames27111,1.34605,1.34605
KAKRNA2_10346259_GRoot_EP1_CAATGC,GRoot,GRoot,EP1,EP1,282set_EP1,EP1,EP1:8042MABXX:2:F11,Ames27111,0,3.07112
KAKRNA20_10346930_L3Base_EP1_GGTATA,L3Base,L3Base,EP1,EP1,282set_EP1,EP1,EP1:8042MABXX:2:F11,Ames27111,2.0416,0.87497
KAKRNA21_10346931_L3Tip_EP1_GGTATA,L3Tip,L3Tip,EP1,EP1,282set_EP1,EP1,EP1:8042MABXX:2:F11,Ames27111,1.47581,26.56459
KAKRNA17_Kern_EP1_CTAGTC,Kern,Kern,EP1,EP1,282set_EP1,EP1,EP1:8042MABXX:2:F11,Ames27111,0,6.89143
10343262_LMAN8_F2834T_ACGTCT,LMAN8,LMAN,F2834T,F2834T,282set_F2834T,F2834T,F2834T:8042MABXX:3:C6,Ames27112,0,8.49046
10344823_GShoot_F2834T_CGAAGG,GShoot,GShoot,F2834T,F2834T,282set_F2834T,F2834T,F2834T:8042MABXX:3:C6,Ames27112,2.27565,1.99119
10344825_GRoot_F2834T_CGAAGG,GRoot,GRoot,F2834T,F2834T,282set_F2834T,F2834T,F2834T:8042MABXX:3:C6,Ames27112,0.96273,0.72205
10344826_LMAD8_F2834T_CAAGCA,LMAD8,LMAD,F2834T,F2834T,282set_F2834T,F2834T,F2834T:8042MABXX:3:C6,Ames27112,0,32.10358
KAKRNA23_10346932_L3Base_F2834T_GAAGTG,L3Base,L3Base,F2834T,F2834T,282set_F2834T,F2834T,F2834T:8042MABXX:3:C6,Ames27112,0.94352,3.30233
KAKRNA24_L3Tip_F2834T_GAAGTG,L3Tip,L3Tip,F2834T,F2834T,282set_F2834T,F2834T,F2834T:8042MABXX:3:C6,Ames27112,0,11.87549
KAKRNA17_Kern_F2834T_CTCATA,Kern,Kern,F2834T,F2834T,282set_F2834T,F2834T,F2834T:8042MABXX:3:C6,Ames27112,0,2.50956
10343264_LMAD26_F6_GCGAAT,LMAD26,LMAD,F6,F6,282set_F6,F6,F6:8042MABXX:2:D6,Ames7871,0.72381,28.22866
10344827_LMAN26_F6_TGTGCA,LMAN26,LMAN,F6,F6,282set_F6,F6,F6:8042MABXX:2:D6,Ames7871,0.52139,14.33828
KAKRNA5_GShoot_F6_TCAGGA,GShoot,GShoot,F6,F6,282set_F6,F6,F6:8042MABXX:2:D6,Ames7871,0.82612,0.41306
KAKRNA6_10346261_GRoot_F6_TCAGGA,GRoot,GRoot,F6,F6,282set_F6,F6,F6:8042MABXX:2:D6,Ames7871,1.45868,1.94491
KAKRNA23_10346932_L3Base_F6_TTAACT,L3Base,L3Base,F6,F6,282set_F6,F6,F6:8042MABXX:2:D6,Ames7871,0.57171,4.00197
KAKRNA24_L3Tip_F6_TTAACT,L3Tip,L3Tip,F6,F6,282set_F6,F6,F6:8042MABXX:2:D6,Ames7871,0.81922,9.01142
KAKRNA18_Kern_F6_TATGTC,Kern,Kern,F6,F6,282set_F6,F6,F6:8042MABXX:2:D6,Ames7871,0,5.08931
10344823_LMAD8_F7_TTCGAG,LMAD8,LMAD,F7,F7,282set_F7,F7,F7:8042MABXX:2:E11,PI257507,0,23.11877
10344826_LMAN8_F7_GGCTGC,LMAN8,LMAN,F7,F7,282set_F7,F7,F7:8042MABXX:2:E11,PI257507,0.57021,20.52753
KAKRNA5_GShoot_F7_TTGGTA,GShoot,GShoot,F7,F7,282set_F7,F7,F7:8042MABXX:2:E11,PI257507,1.91962,1.09692
KAKRNA6_10346261_GRoot_F7_TTGGTA,GRoot,GRoot,F7,F7,282set_F7,F7,F7:8042MABXX:2:E11,PI257507,0,0.86455
KAKRNA20_10346930_L3Base_F7_AATGAA,L3Base,L3Base,F7,F7,282set_F7,F7,F7:8042MABXX:2:E11,PI257507,0.59509,1.48772
KAKRNA21_10346931_L3Tip_F7_AATGAA,L3Tip,L3Tip,F7,F7,282set_F7,F7,F7:8042MABXX:2:E11,PI257507,0,23.30406
KAKRNA17_Kern_F7_GTTACC,Kern,Kern,F7,F7,282set_F7,F7,F7:8042MABXX:2:E11,PI257507,0,3.4917
10343264_LMAD26_GA209_CATCTA,LMAD26,LMAD,GA209,GA209,282set_GA209,GA209,GA209:8042MABXX:3:G2,Ames10248,0.60166,54.75125
10344827_LMAN26_GA209_ATACTG,LMAN26,LMAN,GA209,GA209,282set_GA209,GA209,GA209:8042MABXX:3:G2,Ames10248,0,16.1362
KAKRNA3_GShoot_GA209_GCTCGA,GShoot,GShoot,GA209,GA209,282set_GA209,GA209,GA209:8042MABXX:3:G2,Ames10248,1.25158,0.41719
KAKRNA4_10346258_GRoot_GA209_GCTCGA,GRoot,GRoot,GA209,GA209,282set_GA209,GA209,GA209:8042MABXX:3:G2,Ames10248,0.90551,1.50919
KAKRNA27_10346929_L3Tip_GA209_TCGTTC,L3Tip,L3Tip,GA209,GA209,282set_GA209,GA209,GA209:8042MABXX:3:G2,Ames10248,0,32.91578
KAKRNA26_L3Base_GA209_TCGTTC,L3Base,L3Base,GA209,GA209,282set_GA209,GA209,GA209:8042MABXX:3:G2,Ames10248,0.74557,1.49114
KAKRNA17_Kern_GA209_TTAACT,Kern,Kern,GA209,GA209,282set_GA209,GA209,GA209:8042MABXX:3:G2,Ames10248,0,1.28853
10343264_LMAD26_GT112_CAGCGT,LMAD26,LMAD,GT112,GT112,282set_GT112,GT112,GT112:8042MABXX:3:G7,Ames27113,0,50.3259
10344827_LMAN26_GT112_GATTGT,LMAN26,LMAN,GT112,GT112,282set_GT112,GT112,GT112:8042MABXX:3:G7,Ames27113,0,33.58087
KAKRNA14_GShoot_GT112_GGAGGT,GShoot,GShoot,GT112,GT112,282set_GT112,GT112,GT112:8042MABXX:3:G7,Ames27113,0.42284,3.38269
KAKRNA2_10346259_GRoot_GT112_GGCCAA,GRoot,GRoot,GT112,GT112,282set_GT112,GT112,GT112:8042MABXX:3:G7,Ames27113,0.32773,0.32773
KAKRNA27_10346929_L3Tip_GT112_ATTGGT,L3Tip,L3Tip,GT112,GT112,282set_GT112,GT112,GT112:8042MABXX:3:G7,Ames27113,0,46.52892
KAKRNA26_L3Base_GT112_ATTGGT,L3Base,L3Base,GT112,GT112,282set_GT112,GT112,GT112:8042MABXX:3:G7,Ames27113,2.8339,4.04843
KAKRNA18_Kern_GT112_GCAGCC,Kern,Kern,GT112,GT112,282set_GT112,GT112,GT112:8042MABXX:3:G7,Ames27113,0,1.90471
10343262_LMAN8_H105W_AGAATC,LMAN8,LMAN,H105W,H105W,282set_H105W,H105W,H105W:8042MABXX:3:C3,PI587127,0,8.42101
KAKRNA3_GShoot_H105W_ATACTG,GShoot,GShoot,H105W,H105W,282set_H105W,H105W,H105W:8042MABXX:3:C3,PI587127,0.79971,1.33285
KAKRNA4_10346258_GRoot_H105W_ATACTG,GRoot,GRoot,H105W,H105W,282set_H105W,H105W,H105W:8042MABXX:3:C3,PI587127,0,0
KAKRNA20_10346930_L3Base_H105W_CAGCGT,L3Base,L3Base,H105W,H105W,282set_H105W,H105W,H105W:8042MABXX:3:C3,PI587127,0.35377,1.41508
KAKRNA21_10346931_L3Tip_H105W_CAGCGT,L3Tip,L3Tip,H105W,H105W,282set_H105W,H105W,H105W:8042MABXX:3:C3,PI587127,0,1.24893
KAKRNA18_Kern_H105W_GGCCAA,Kern,Kern,H105W,H105W,282set_H105W,H105W,H105W:8042MABXX:3:C3,PI587127,0,2.59538
10343262_LMAN8_H49_GCGAAT,LMAN8,LMAN,H49,H49,282set_H49,H49,H49:8042MABXX:3:A5,Ames26787,3.0682,16.36372
KAKRNA14_GShoot_H49_CAAGCA,GShoot,GShoot,H49,H49,282set_H49,H49,H49:8042MABXX:3:A5,Ames26787,0.667,0.667
KAKRNA2_10346259_GRoot_H49_GACATC,GRoot,GRoot,H49,H49,282set_H49,H49,H49:8042MABXX:3:A5,Ames26787,0.28254,0.28254
KAKRNA20_10346930_L3Base_H49_CAGGAC,L3Base,L3Base,H49,H49,282set_H49,H49,H49:8042MABXX:3:A5,Ames26787,0.52903,0.26451
KAKRNA21_10346931_L3Tip_H49_CAGGAC,L3Tip,L3Tip,H49,H49,282set_H49,H49,H49:8042MABXX:3:A5,Ames26787,0,17.67721
KAKRNA18_Kern_H49_TACCTT,Kern,Kern,H49,H49,282set_H49,H49,H49:8042MABXX:3:A5,Ames26787,0,5.39201
10343262_LMAN8_H84_GGAGGT,LMAN8,LMAN,H84,H84,282set_H84,H84,H84:8042MABXX:4:E6,PI587128,0,10.55125
KAKRNA3_GShoot_H84_ATGGCG,GShoot,GShoot,H84,H84,282set_H84,H84,H84:8042MABXX:4:E6,PI587128,1.99051,0.99525
KAKRNA4_10346258_GRoot_H84_ATGGCG,GRoot,GRoot,H84,H84,282set_H84,H84,H84:8042MABXX:4:E6,PI587128,0,1.43904
KAKRNA24_L3Tip_H84_GGAGGT,L3Tip,L3Tip,H84,H84,282set_H84,H84,H84:8042MABXX:4:E6,PI587128,0,8.5074
KAKRNA16_Kern_H84_TGACAC,Kern,Kern,H84,H84,282set_H84,H84,H84:8042MABXX:4:E6,PI587128,0,1.72445
10343262_LMAN8_H91_ATGAAC,LMAN8,LMAN,H91,H91,282set_H91,H91,H91:8042MABXX:2:C8,Ames27114,2.29607,11.48034
10344826_LMAD8_H91_GATCAC,LMAD8,LMAD,H91,H91,282set_H91,H91,H91:8042MABXX:2:C8,Ames27114,0,24.98333
KAKRNA5_GShoot_H91_CACTAA,GShoot,GShoot,H91,H91,282set_H91,H91,H91:8042MABXX:2:C8,Ames27114,0.86119,0.6459
KAKRNA6_10346261_GRoot_H91_CACTAA,GRoot,GRoot,H91,H91,282set_H91,H91,H91:8042MABXX:2:C8,Ames27114,0.94138,2.82413
KAKRNA23_10346932_L3Base_H91_ACCTAC,L3Base,L3Base,H91,H91,282set_H91,H91,H91:8042MABXX:2:C8,Ames27114,4.05451,2.02725
KAKRNA24_L3Tip_H91_ACCTAC,L3Tip,L3Tip,H91,H91,282set_H91,H91,H91:8042MABXX:2:C8,Ames27114,0,0.79371
KAKRNA16_Kern_H91_ATTGGT,Kern,Kern,H91,H91,282set_H91,H91,H91:8042MABXX:2:C8,Ames27114,0,0.68499
10343262_LMAN8_H95_CTAGTC,LMAN8,LMAN,H95,H95,282set_H95,H95,H95:8042MABXX:2:D12,Ames19319,0.56115,21.88478
10344823_GShoot_H95_AACAAG,GShoot,GShoot,H95,H95,282set_H95,H95,H95:8042MABXX:2:D12,Ames19319,1.65959,0.4149
10344825_GRoot_H95_AACAAG,GRoot,GRoot,H95,H95,282set_H95,H95,H95:8042MABXX:2:D12,Ames19319,0.97747,0.32582
KAKRNA23_10346932_L3Base_H95_TAGGCT,L3Base,L3Base,H95,H95,282set_H95,H95,H95:8042MABXX:2:D12,Ames19319,0.90172,2.70516
KAKRNA24_L3Tip_H95_TAGGCT,L3Tip,L3Tip,H95,H95,282set_H95,H95,H95:8042MABXX:2:D12,Ames19319,0,8.74238
KAKRNA17_Kern_H95_TCAGGA,Kern,Kern,H95,H95,282set_H95,H95,H95:8042MABXX:2:D12,Ames19319,0,0.29921
10344823_LMAD8_H99_GTAGAA,LMAD8,LMAD,H99,H99,282set_H99,H99,H99:8042MABXX:3:A6,PI587129,1.24287,19.05729
10344826_LMAN8_H99_GCTCGA,LMAN8,LMAN,H99,H99,282set_H99,H99,H99:8042MABXX:3:A6,PI587129,0,8.40694
KAKRNA5_GShoot_H99_CTAGTC,GShoot,GShoot,H99,H99,282set_H99,H99,H99:8042MABXX:3:A6,PI587129,0.47043,1.17608
KAKRNA6_10346261_GRoot_H99_CTAGTC,GRoot,GRoot,H99,H99,282set_H99,H99,H99:8042MABXX:3:A6,PI587129,1.49474,1.49474
KAKRNA20_10346930_L3Base_H99_ATACTG,L3Base,L3Base,H99,H99,282set_H99,H99,H99:8042MABXX:3:A6,PI587129,1.96345,0.78538
KAKRNA21_10346931_L3Tip_H99_ATACTG,L3Tip,L3Tip,H99,H99,282set_H99,H99,H99:8042MABXX:3:A6,PI587129,1.4149,13.67736
KAKRNA18_Kern_H99_AATAGC,Kern,Kern,H99,H99,282set_H99,H99,H99:8042MABXX:3:A6,PI587129,0,0.43219
10343262_LMAN8_HP301_ACACGC,LMAN8,LMAN,HP301,HP301,282set_HP301,HP301,HP301:8042MABXX:4:C9,PI587131,0.37961,20.11907
10344826_LMAD8_HP301_ACCTAC,LMAD8,LMAD,HP301,HP301,282set_HP301,HP301,HP301:8042MABXX:4:C9,PI587131,0,17.97189
KAKRNA3_GShoot_HP301_CAAGCA,GShoot,GShoot,HP301,HP301,282set_HP301,HP301,HP301:8042MABXX:4:C9,PI587131,2.25765,2.25765
KAKRNA4_10346258_GRoot_HP301_CAAGCA,GRoot,GRoot,HP301,HP301,282set_HP301,HP301,HP301:8042MABXX:4:C9,PI587131,1.03696,0.25924
KAKRNA20_10346930_L3Base_HP301_ATGAAC,L3Base,L3Base,HP301,HP301,282set_HP301,HP301,HP301:8042MABXX:4:C9,PI587131,0,0
KAKRNA21_10346931_L3Tip_HP301_ATGAAC,L3Tip,L3Tip,HP301,HP301,282set_HP301,HP301,HP301:8042MABXX:4:C9,PI587131,0,23.57225
KAKRNA16_Kern_HP301_GCCACA,Kern,Kern,HP301,HP301,282set_HP301,HP301,HP301:8042MABXX:4:C9,PI587131,0,0
