gid	ReadCount	CPM	FPKM	Tissue	Genotype
Zm00001d014456	26	13.26244006	4.447498345	Kern	N28Ht
Zm00001d014458	7	3.57065694	1.068738982	Kern	N28Ht
Zm00001d014451	0	0	0	Kern	N192
Zm00001d014456	10	6.63055317	2.223525543	Kern	N192
Zm00001d014458	10	6.63055317	1.984601368	Kern	N192
Zm00001d014451	5	2.44208245	0.708260571	LMAN	N28Ht
Zm00001d014456	78	38.09648622	12.77548163	LMAN	N28Ht
Zm00001d014458	104	50.79531496	15.20362615	LMAN	N28Ht
Zm00001d014451	1	0.793140274	0.230029082	LMAN	A661
Zm00001d014456	17	13.48338466	4.521591099	LMAN	A661
Zm00001d014458	69	54.7266789	16.38032891	LMAN	A661
Zm00001d014451	1	0.575147031	0.166805983	LMAD	N28Ht
Zm00001d014456	144	82.82117247	27.77369969	LMAD	N28Ht
Zm00001d014458	157	90.29808387	27.02726246	LMAD	N28Ht
Zm00001d014451	5	1.708002981	0.495360493	GShoot	N28Ht
Zm00001d014456	11	3.757606558	1.260096096	GShoot	N28Ht
Zm00001d014458	44	15.03042623	4.498780674	GShoot	N28Ht
Zm00001d014451	0	0	0	Kern	L317
Zm00001d014456	42	17.17749455	5.760393879	Kern	L317
Zm00001d014458	8	3.271903724	0.979318684	Kern	L317
Zm00001d014451	12	5.872891495	1.703274795	L3Base	L317
Zm00001d014456	6	2.936445747	0.984723591	L3Base	L317
Zm00001d014458	45	22.02334311	6.591841696	L3Base	L317
Zm00001d014451	1	0.352672466	0.102283198	LMAN	L578
Zm00001d014456	24	8.464139176	2.838410187	LMAN	L578
Zm00001d014458	154	54.31155972	16.25607893	LMAN	L578
Zm00001d014451	10	3.350836671	0.97182038	GShoot	L317
Zm00001d014456	2	0.670167334	0.224737537	GShoot	L317
Zm00001d014458	41	13.73843035	4.112071342	GShoot	L317
Zm00001d014451	1	0.810874792	0.235172504	LMAD	L317
Zm00001d014456	35	28.38061773	9.517309769	LMAD	L317
Zm00001d014458	47	38.11111524	11.40709825	LMAD	L317
Zm00001d014451	2	1.70498935	0.494486471	L3Tip	L317
Zm00001d014456	13	11.08243078	3.716442246	L3Tip	L317
Zm00001d014458	60	51.14968051	15.30969186	L3Tip	L317
Zm00001d014451	10	5.459816503	1.583473464	GRoot	L578
Zm00001d014456	1	0.54598165	0.183092438	GRoot	L578
Zm00001d014458	10	5.459816503	1.634186322	GRoot	L578
Zm00001d014451	4	0.85400265	0.247680583	GShoot	L578
Zm00001d014456	11	2.348507288	0.78756113	GShoot	L578
Zm00001d014458	67	14.30454439	4.281515832	GShoot	L578
Zm00001d014451	9	4.713327516	1.366974337	GShoot	A661
Zm00001d014456	13	6.808139745	2.283078385	GShoot	A661
Zm00001d014458	27	14.13998255	4.232260565	GShoot	A661
Zm00001d014451	4	1.534492233	0.445038351	LMAD	NC346
Zm00001d014456	28	10.74144563	3.602094443	LMAD	NC346
Zm00001d014458	164	62.91418155	18.8309433	LMAD	NC346
Zm00001d014451	2	1.301767742	0.377542848	L3Tip	NC302
Zm00001d014456	87	56.62689676	18.98956967	L3Tip	NC302
Zm00001d014458	74	48.16540644	14.41646406	L3Tip	NC302
Zm00001d014451	5	2.497562315	0.72435102	LMAD	NC304
Zm00001d014456	28	13.98634897	4.690257869	LMAD	NC304
Zm00001d014458	82	40.96002197	12.25980903	LMAD	NC304
Zm00001d014451	1	0.467521131	0.135591975	Kern	NC302
Zm00001d014456	17	7.947859233	2.66527808	Kern	NC302
Zm00001d014458	14	6.545295839	1.959082861	Kern	NC302
Zm00001d014451	7	4.709937878	1.365991264	GShoot	NC304
Zm00001d014456	8	5.382786146	1.805092604	GShoot	NC304
Zm00001d014458	31	20.85829632	6.243129697	GShoot	NC304
Zm00001d014451	2	0.699036439	0.202736786	LMAN	NC304
Zm00001d014456	29	10.13602837	3.399070546	LMAN	NC304
Zm00001d014458	100	34.95182196	10.46148517	LMAN	NC304
Zm00001d014451	1	0.833088145	0.241614891	L3Tip	NC342
Zm00001d014456	73	60.81543462	20.3941766	L3Tip	NC342
Zm00001d014458	55	45.819848	13.71441125	L3Tip	NC342
Zm00001d014451	2	1.137626818	0.329938172	LMAD	NC344
Zm00001d014456	86	48.91795317	16.40441086	LMAD	NC344
Zm00001d014458	119	67.68879567	20.26004061	LMAD	NC344
Zm00001d014451	4	2.190918725	0.635417264	GShoot	NC344
Zm00001d014456	7	3.834107768	1.285750425	GShoot	NC344
Zm00001d014458	30	16.43189043	4.918255144	GShoot	NC344
Zm00001d014451	7	3.539285769	1.026474991	GRoot	NC344
Zm00001d014456	2	1.011224506	0.339109492	GRoot	NC344
Zm00001d014458	15	7.584183792	2.270034059	GRoot	NC344
Zm00001d014451	51	1.766405803	0.512298667	L3Tip	B73
Zm00001d014456	1457	50.46378932	16.92279991	L3Tip	B73
Zm00001d014458	1859	64.3872233	19.27184175	L3Tip	B73
Zm00001d014451	4	2.259358474	0.655266379	LMAN	NC344
Zm00001d014456	46	25.98262245	8.713153067	LMAN	NC344
Zm00001d014458	73	41.23329214	12.34160196	LMAN	NC344
Zm00001d014451	0	0	0	Kern	NC344
Zm00001d014456	7	3.781432091	1.268085879	Kern	NC344
Zm00001d014458	12	6.482455013	1.940273874	Kern	NC344
Zm00001d014451	0	0	0	Kern	Oh7B
Zm00001d014456	1	0.346386119	0.116158994	Kern	Oh7B
Zm00001d014458	13	4.503019543	1.347805909	Kern	Oh7B
Zm00001d014451	1	0.597589609	0.173314852	L3Tip	Oh7B
Zm00001d014456	54	32.26983888	10.82154221	L3Tip	Oh7B
Zm00001d014458	15	8.963844134	2.682982381	L3Tip	Oh7B
Zm00001d014451	1	0.397264758	0.115215997	L3Base	Oh7B
Zm00001d014456	3	1.191794273	0.399662734	L3Base	Oh7B
Zm00001d014458	43	17.08238458	5.112955575	L3Base	Oh7B
Zm00001d014451	5	2.332091832	0.67636074	GRoot	Oh7B
Zm00001d014456	2	0.932836733	0.312822513	GRoot	Oh7B
Zm00001d014458	12	5.597020397	1.675253037	GRoot	Oh7B
Zm00001d014451	2	1.806425165	0.52390521	L3Tip	Oh40B
Zm00001d014456	22	19.87067682	6.663540181	L3Tip	Oh40B
Zm00001d014458	164	148.1268636	44.33608607	L3Tip	Oh40B
Zm00001d014451	9	3.054637611	0.88591578	GRoot	Oh40B
Zm00001d014456	2	0.678808358	0.227635264	GRoot	Oh40B
Zm00001d014458	14	4.751658505	1.422226431	GRoot	Oh40B
Zm00001d014451	17	4.005477463	1.161681399	GShoot	Oh40B
Zm00001d014456	13	3.063012177	1.027167062	GShoot	Oh40B
Zm00001d014458	67	15.78629353	4.725020512	GShoot	Oh40B
Zm00001d014451	8	5.138580163	1.490307472	LMAN	Oh40B
Zm00001d014456	19	12.20412789	4.092598218	LMAN	Oh40B
Zm00001d014458	157	100.8446357	30.18396758	LMAN	Oh40B
Zm00001d014451	1	0.429931255	0.124690039	LMAD	A679
Zm00001d014456	146	62.76996317	21.04961877	LMAD	A679
Zm00001d014458	125	53.74140683	16.08542557	LMAD	A679
Zm00001d014451	0	0	0	Kern	Oh40B
Zm00001d014456	21	9.63715056	3.231774165	Kern	Oh40B
Zm00001d014458	5	2.294559657	0.686788284	Kern	Oh40B
Zm00001d014451	7	2.870555613	0.83252773	L3Base	Oh40B
Zm00001d014456	14	5.741111226	1.925255274	L3Base	Oh40B
Zm00001d014458	44	18.04349243	5.400626287	L3Base	Oh40B
Zm00001d014451	1	0.501544384	0.145459508	LMAD	NC258
Zm00001d014456	116	58.17914857	19.51011018	LMAD	NC258
Zm00001d014458	173	86.76717847	25.97042157	LMAD	NC258
Zm00001d014451	2	1.151592186	0.333988453	LMAN	NC258
Zm00001d014456	35	20.15286326	6.758170108	LMAN	NC258
Zm00001d014458	79	45.48789136	13.61505279	LMAN	NC258
Zm00001d014451	10	3.601950728	1.044649283	GShoot	NC258
Zm00001d014456	9	3.241755656	1.087107866	GShoot	NC258
Zm00001d014458	47	16.92916842	5.067096206	GShoot	NC258
Zm00001d014451	1	0.492425354	0.142814778	L3Tip	NC250
Zm00001d014456	90	44.31828186	14.86193221	L3Tip	NC250
Zm00001d014458	51	25.11369306	7.516819233	L3Tip	NC250
Zm00001d014451	24	4.492396212	1.302899133	L3Base	NC250
Zm00001d014456	13	2.433381281	0.816023233	L3Base	NC250
Zm00001d014458	62	11.60535688	3.473617743	L3Base	NC250
Zm00001d014451	0	0	0	Kern	NC250
Zm00001d014456	8	1.764669455	0.591773794	Kern	NC250
Zm00001d014458	27	5.95575941	1.782627779	Kern	NC250
Zm00001d014451	5	3.726479596	1.080765544	L3Tip	NC258
Zm00001d014456	75	55.89719395	18.74486719	L3Tip	NC258
Zm00001d014458	136	101.360245	30.33829543	L3Tip	NC258
Zm00001d014451	9	4.671422099	1.354820794	L3Base	NC258
Zm00001d014456	13	6.747609698	2.262779912	L3Base	NC258
Zm00001d014458	43	22.31901669	6.680340226	L3Base	NC258
Zm00001d014451	0	0	0	L3Tip	B73Htrhm
Zm00001d014456	62	42.17713014	14.14390682	L3Tip	B73Htrhm
Zm00001d014458	75	51.02072194	15.27109307	L3Tip	B73Htrhm
Zm00001d014451	0	0	0	LMAN	A679
Zm00001d014456	85	49.44974949	16.58274631	LMAN	A679
Zm00001d014458	122	70.97493456	21.24362004	LMAN	A679
Zm00001d014451	5	1.535834034	0.445427504	LMAN	NC302
Zm00001d014456	43	13.2081727	4.429300032	LMAN	NC302
Zm00001d014458	161	49.45385591	14.80211192	LMAN	NC302
Zm00001d014451	1	0.518831404	0.150473145	Kern	Mo45
Zm00001d014456	2	1.037662807	0.347975455	Kern	Mo45
Zm00001d014458	11	5.707145439	1.708214738	Kern	Mo45
Zm00001d014451	5	1.979625899	0.574137442	LMAN	Mo46
Zm00001d014456	70	27.71476259	9.294018307	LMAN	Mo46
Zm00001d014458	181	71.66245756	21.44940364	LMAN	Mo46
Zm00001d014451	0	0	0	L3Base	NC314
Zm00001d014456	2	1.472063578	0.493649758	L3Base	NC314
Zm00001d014458	26	19.13682651	5.727873843	L3Base	NC314
Zm00001d014451	10	3.617649117	1.04920218	GRoot	Mo46
Zm00001d014456	2	0.723529823	0.242632402	GRoot	Mo46
Zm00001d014458	27	9.767652616	2.92357157	GRoot	Mo46
Zm00001d014451	5	2.386292174	0.692080097	L3Base	Mo46
Zm00001d014456	10	4.772584348	1.600464235	L3Base	Mo46
Zm00001d014458	34	16.22678678	4.856865245	L3Base	Mo46
Zm00001d014451	2	1.573019578	0.456212175	L3Tip	Mo46
Zm00001d014456	29	22.80878389	7.648820888	L3Tip	Mo46
Zm00001d014458	50	39.32548946	11.77057452	L3Tip	Mo46
Zm00001d014451	1	0.433262253	0.125656106	LMAD	Mo47
Zm00001d014456	38	16.4639656	5.521115224	LMAD	Mo47
Zm00001d014458	224	97.05074457	29.04841202	LMAD	Mo47
Zm00001d014451	4	1.552121731	0.450151314	GShoot	Mo47
Zm00001d014456	12	4.656365192	1.561490675	GShoot	Mo47
Zm00001d014458	45	17.46136947	5.226390143	GShoot	Mo47
Zm00001d014451	10	2.505566864	0.726672524	GRoot	NC310
Zm00001d014456	12	3.006680237	1.008276404	GRoot	NC310
Zm00001d014458	39	9.771710771	2.924786223	GRoot	NC310
Zm00001d014451	15	4.305975975	1.248832939	L3Base	B37
Zm00001d014456	8	2.29652052	0.770127606	L3Base	B37
Zm00001d014458	64	18.37216416	5.499001544	L3Base	B37
Zm00001d014451	6	1.857340467	0.538671829	GShoot	NC310
Zm00001d014456	7	2.166897212	0.726659025	GShoot	NC310
Zm00001d014458	31	9.596259081	2.8722715	GShoot	NC310
Zm00001d014451	6	2.442580802	0.708405105	GShoot	NC314
Zm00001d014456	3	1.221290401	0.409554125	GShoot	NC314
Zm00001d014458	31	12.62000081	3.777312425	GShoot	NC314
Zm00001d014451	1	0.501619216	0.145481211	LMAD	NC314
Zm00001d014456	107	53.67325607	17.99907983	LMAD	NC314
Zm00001d014458	94	47.15220626	14.11320152	LMAD	NC314
Zm00001d014451	3	1.033708964	0.299799584	LMAN	NC314
Zm00001d014456	37	12.74907722	4.275344475	LMAN	NC314
Zm00001d014458	158	54.44200544	16.29512285	LMAN	NC314
Zm00001d014451	0	0	0	Kern	NC310
Zm00001d014456	7	3.296098803	1.105331591	Kern	NC310
Zm00001d014458	6	2.825227546	0.84562333	Kern	NC310
Zm00001d014451	0	0	0	L3Tip	NC362
Zm00001d014456	48	43.56151062	14.60815245	L3Tip	NC362
Zm00001d014458	113	102.5510562	30.69471902	L3Tip	NC362
Zm00001d014451	9	3.296962399	0.956195591	GShoot	NC362
Zm00001d014456	10	3.663291555	1.228467993	GShoot	NC362
Zm00001d014458	47	17.21747031	5.153388299	GShoot	NC362
Zm00001d014451	4	2.180748531	0.632467671	LMAN	NC362
Zm00001d014456	58	31.6208537	10.60390801	LMAN	NC362
Zm00001d014458	139	75.78101144	22.68213452	LMAN	NC362
Zm00001d014451	3	0.539688869	0.156522294	Kern	NC360
Zm00001d014456	8	1.439170317	0.482619154	Kern	NC360
Zm00001d014458	18	3.238133214	0.969210779	Kern	NC360
Zm00001d014451	0	0	0	L3Tip	NC360
Zm00001d014456	24	21.83743485	7.323083449	L3Tip	NC360
Zm00001d014458	98	89.16952562	26.6894719	L3Tip	NC360
Zm00001d014451	3	2.652587773	0.769311999	L3Tip	B37
Zm00001d014456	55	48.63077585	16.30810726	L3Tip	B37
Zm00001d014458	55	48.63077585	14.55575452	L3Tip	B37
Zm00001d014451	3	1.234713299	0.358095504	L3Base	NC360
Zm00001d014456	14	5.761995396	1.932258684	L3Base	NC360
Zm00001d014458	87	35.80668567	10.71735578	L3Base	NC360
Zm00001d014451	13	6.534476944	1.895149926	GRoot	NC360
Zm00001d014456	3	1.507956218	0.50568619	GRoot	NC360
Zm00001d014458	27	13.57160596	4.062138869	GRoot	NC360
Zm00001d014451	0	0	0	Kern	NC362
Zm00001d014456	8	3.812567562	1.278527016	Kern	NC362
Zm00001d014458	7	3.335996617	0.99850243	Kern	NC362
Zm00001d014451	3	1.700930786	0.493309393	L3Base	NC362
Zm00001d014456	8	4.535815428	1.521064865	L3Base	NC362
Zm00001d014458	35	19.8441925	5.939596677	L3Base	NC362
Zm00001d014451	3	0.333267828	0.096655403	Kern	NC300
Zm00001d014456	5	0.55544638	0.186266392	Kern	NC300
Zm00001d014458	65	7.22080294	2.161269961	Kern	NC300
Zm00001d014451	0	0	0	LMAD	NC302
Zm00001d014456	140	51.60782545	17.30644717	LMAD	NC302
Zm00001d014458	194	71.51370098	21.40487907	LMAD	NC302
Zm00001d014451	6	2.359082496	0.684188659	L3Base	NC296
Zm00001d014456	3	1.179541248	0.395553738	L3Base	NC296
Zm00001d014458	68	26.73626829	8.002474794	L3Base	NC296
Zm00001d014451	2	1.034981709	0.300168709	L3Tip	NC296
Zm00001d014456	20	10.34981709	3.470763613	L3Tip	NC296
Zm00001d014458	79	40.88177752	12.23638956	L3Tip	NC296
Zm00001d014451	21	3.713186556	1.076910254	GShoot	NC302
Zm00001d014456	22	3.890004964	1.304495293	GShoot	NC302
Zm00001d014458	118	20.86457208	6.245008105	GShoot	NC302
Zm00001d014451	25	4.423791657	1.283002221	GRoot	NC294
Zm00001d014456	20	3.539033326	1.186798567	GRoot	NC294
Zm00001d014458	48	8.493679982	2.542256804	GRoot	NC294
Zm00001d014451	10	2.513552116	0.728988433	GShoot	B2
Zm00001d014456	22	5.529814654	1.854397939	GShoot	B2
Zm00001d014458	83	20.86248256	6.244382688	GShoot	B2
Zm00001d014451	4	2.759986194	0.800460033	L3Tip	NC294
Zm00001d014456	85	58.64970663	19.66790967	L3Tip	NC294
Zm00001d014458	81	55.88972044	16.72844072	L3Tip	NC294
Zm00001d014451	4	1.621241393	0.47019762	L3Base	NC294
Zm00001d014456	6	2.43186209	0.815513779	L3Base	NC294
Zm00001d014458	47	19.04958637	5.701761859	L3Base	NC294
Zm00001d014451	1	0.32223287	0.093455009	Kern	NC294
Zm00001d014456	17	5.477958793	1.837008314	Kern	NC294
Zm00001d014458	11	3.544561572	1.060928336	Kern	NC294
Zm00001d014451	1	0.710412452	0.206036094	LMAD	NC296
Zm00001d014456	21	14.91866149	5.002904592	LMAD	NC296
Zm00001d014458	108	76.72454483	22.964545	LMAD	NC296
Zm00001d014451	11	5.862437307	1.700242839	GShoot	NC296
Zm00001d014456	7	3.730641923	1.251053629	GShoot	NC296
Zm00001d014458	36	19.18615846	5.742639467	GShoot	NC296
Zm00001d014451	9	3.922889632	1.137729012	GRoot	NC296
Zm00001d014456	5	2.179383129	0.73084612	GRoot	NC296
Zm00001d014458	10	4.358766258	1.30462923	GRoot	NC296
Zm00001d014451	2	0.586565303	0.170117547	LMAN	NC296
Zm00001d014456	16	4.692522425	1.573615837	LMAN	NC296
Zm00001d014458	217	63.64233538	19.04888817	LMAN	NC296
Zm00001d014451	1	0.47520375	0.137820113	LMAN	NC326
Zm00001d014456	18	8.5536675	2.868433099	LMAN	NC326
Zm00001d014458	109	51.79720875	15.50350456	LMAN	NC326
Zm00001d014451	0	0	0	Kern	NC324
Zm00001d014456	13	5.18647274	1.739259806	Kern	NC324
Zm00001d014458	10	3.989594415	1.194131821	Kern	NC324
Zm00001d014451	3	1.847014949	0.535677189	L3Tip	NC324
Zm00001d014456	37	22.77985104	7.639118389	L3Tip	NC324
Zm00001d014458	77	47.40671702	14.18937953	L3Tip	NC324
Zm00001d014451	2	0.685959457	0.198944158	LMAN	B2
Zm00001d014456	117	40.12862822	13.45695111	LMAN	B2
Zm00001d014458	217	74.42660106	22.27674381	LMAN	B2
Zm00001d014451	5	2.524904147	0.732280785	L3Base	NC324
Zm00001d014456	2	1.009961659	0.338686002	L3Base	NC324
Zm00001d014458	32	16.15938654	4.836691571	L3Base	NC324
Zm00001d014451	5	2.319852836	0.672811147	L3Base	NC326
Zm00001d014456	1	0.463970567	0.155590398	L3Base	NC326
Zm00001d014458	35	16.23896985	4.860511779	L3Base	NC326
Zm00001d014451	10	3.521806225	1.021405518	GRoot	NC326
Zm00001d014456	1	0.352180622	0.118102154	GRoot	NC326
Zm00001d014458	17	5.987070582	1.791999576	GRoot	NC326
Zm00001d014451	12	4.636245333	1.344618716	GShoot	NC326
Zm00001d014456	4	1.545415111	0.518247857	GShoot	NC326
Zm00001d014458	41	15.84050489	4.741246599	GShoot	NC326
Zm00001d014451	2	1.170544041	0.339484931	LMAD	NC326
Zm00001d014456	103	60.2830181	20.21563317	LMAD	NC326
Zm00001d014458	59	34.5310492	10.33554301	LMAD	NC326
Zm00001d014451	0	0	0	GRoot	Oh43E
Zm00001d014456	2	0.965332017	0.323719657	GRoot	Oh43E
Zm00001d014458	6	2.895996052	0.866805164	GRoot	Oh43E
Zm00001d014451	5	2.167347256	0.628580991	L3Base	Oh43E
Zm00001d014456	2	0.866938902	0.290723978	L3Base	Oh43E
Zm00001d014458	36	15.60490024	4.6707274	L3Base	Oh43E
Zm00001d014451	0	0	0	Kern	NC326
Zm00001d014456	2	0.77004422	0.258230791	Kern	NC326
Zm00001d014458	13	5.005287429	1.498140506	Kern	NC326
Zm00001d014451	10	3.815529776	1.106592162	LMAN	Oh603
Zm00001d014456	84	32.05045012	10.7479712	LMAN	Oh603
Zm00001d014458	240	91.57271462	27.40877421	LMAN	Oh603
Zm00001d014451	1	1.063576155	0.308461762	LMAD	Oh603
Zm00001d014456	42	44.6701985	14.97994584	LMAD	Oh603
Zm00001d014458	11	11.6993377	3.501747292	LMAD	Oh603
Zm00001d014451	19	7.425617213	2.15360128	GRoot	B37
Zm00001d014456	4	1.563287834	0.524241393	GRoot	B37
Zm00001d014458	20	7.816439172	2.339550785	GRoot	B37
Zm00001d014451	3	1.944460771	0.563938739	L3Tip	Oh43E
Zm00001d014456	9	5.833382312	1.956197958	L3Tip	Oh43E
Zm00001d014458	98	63.51905184	19.01198798	L3Tip	Oh43E
Zm00001d014451	2	1.428558222	0.414315029	Kern	Oh43E
Zm00001d014456	14	9.999907551	3.353423055	Kern	Oh43E
Zm00001d014458	5	3.571395554	1.068960058	Kern	Oh43E
Zm00001d014451	0	0	0	Kern	NC368
Zm00001d014456	18	6.160028485	2.065737252	Kern	NC368
Zm00001d014458	13	4.448909461	1.331610135	Kern	NC368
Zm00001d014451	1	1.023069746	0.296713963	L3Tip	NC350
Zm00001d014456	39	39.89972009	13.38018782	L3Tip	NC350
Zm00001d014458	16	16.36911593	4.899466008	L3Tip	NC350
Zm00001d014451	3	1.335461842	0.38731492	L3Base	NC350
Zm00001d014456	7	3.116077632	1.044962318	L3Base	NC350
Zm00001d014458	32	14.24492632	4.263671452	L3Base	NC350
Zm00001d014451	3	1.504610421	0.436371932	GShoot	NC350
Zm00001d014456	4	2.006147228	0.672752256	GShoot	NC350
Zm00001d014458	22	11.03380975	3.302547068	GShoot	NC350
Zm00001d014451	5	2.078585428	0.602838001	GRoot	NC350
Zm00001d014456	8	3.325736685	1.115270518	GRoot	NC350
Zm00001d014458	19	7.898624627	2.364149844	GRoot	NC350
Zm00001d014451	0	0	0	LMAD	NC350
Zm00001d014456	52	20.14124737	6.754274771	LMAD	NC350
Zm00001d014458	118	45.70513826	13.6800773	LMAD	NC350
Zm00001d014451	1	0.493579866	0.143149613	LMAN	NC350
Zm00001d014456	10	4.935798657	1.655197404	LMAN	NC350
Zm00001d014458	88	43.43502819	13.00060706	LMAN	NC350
Zm00001d014451	3	3.475791191	1.00806009	L3Tip	NC348
Zm00001d014456	4	4.634388255	1.55412081	L3Tip	NC348
Zm00001d014458	41	47.50247961	14.21804239	L3Tip	NC348
Zm00001d014451	14	5.127132782	1.486987466	GShoot	B37
Zm00001d014456	2	0.73244754	0.245622918	GShoot	B37
Zm00001d014458	38	13.91650327	4.165370627	GShoot	B37
Zm00001d014451	0	0	0	Kern	NC348
Zm00001d014456	2	0.698703262	0.234306929	Kern	NC348
Zm00001d014458	24	8.384439148	2.509559757	Kern	NC348
Zm00001d014451	0	0	0	LMAD	NC352
Zm00001d014456	94	73.1494196	24.5303218	LMAD	NC352
Zm00001d014458	110	85.60038463	25.62118666	LMAD	NC352
Zm00001d014451	3	1.219279308	0.353619289	LMAN	NC352
Zm00001d014456	58	23.57273328	7.905007808	LMAN	NC352
Zm00001d014458	112	45.51976083	13.62459169	LMAN	NC352
Zm00001d014451	3	1.623471137	0.470844297	LMAN	MS1334
Zm00001d014456	123	66.56231662	22.32136707	LMAN	MS1334
Zm00001d014458	166	89.83206958	26.88777898	LMAN	MS1334
Zm00001d014451	6	4.153044563	1.204479281	L3Tip	NC368
Zm00001d014456	42	29.07131194	9.748930898	L3Tip	NC368
Zm00001d014458	84	58.14262388	17.40276081	L3Tip	NC368
Zm00001d014451	8	4.286387515	1.243151831	L3Base	NC368
Zm00001d014456	6	3.214790636	1.07806527	L3Base	NC368
Zm00001d014458	23	12.3233641	3.688525622	L3Base	NC368
Zm00001d014451	6	1.561673069	0.452921424	GRoot	NC368
Zm00001d014456	4	1.041115379	0.349133259	GRoot	NC368
Zm00001d014458	30	7.808365346	2.337134195	GRoot	NC368
Zm00001d014451	2	1.584476529	0.459534956	L3Tip	N192
Zm00001d014456	34	26.936101	9.032897719	L3Tip	N192
Zm00001d014458	90	71.30144382	21.34134804	L3Tip	N192
Zm00001d014451	23	3.776598967	1.095301325	L3Base	N192
Zm00001d014456	23	3.776598967	1.266465113	L3Base	N192
Zm00001d014458	92	15.10639587	4.521519266	L3Base	N192
Zm00001d014451	0	0	0	LMAD	N192
Zm00001d014456	177	83.49799513	28.00066906	LMAD	N192
Zm00001d014458	123	58.02403051	17.36726445	LMAD	N192
Zm00001d014451	3	1.160296636	0.336512946	LMAN	B37
Zm00001d014456	45	17.40444955	5.836502196	LMAN	B37
Zm00001d014458	188	72.71192255	21.76352067	LMAN	B37
Zm00001d014451	0	0	0	Kern	Mt42
Zm00001d014456	11	3.843014456	1.288737242	Kern	Mt42
Zm00001d014458	14	4.891109308	1.463965671	Kern	Mt42
Zm00001d014451	6	4.133399683	1.198781811	L3Tip	Mt42
Zm00001d014456	34	23.4225982	7.854660698	L3Tip	Mt42
Zm00001d014458	52	35.82279725	10.72217817	L3Tip	Mt42
Zm00001d014451	17	3.447884314	0.999966448	GRoot	N192
Zm00001d014456	19	3.853517763	1.292259478	GRoot	N192
Zm00001d014458	57	11.56055329	3.460207509	GRoot	N192
Zm00001d014451	6	1.648316915	0.478050149	GShoot	N192
Zm00001d014456	11	3.021914344	1.013385092	GShoot	N192
Zm00001d014458	53	14.56013275	4.358016387	GShoot	N192
Zm00001d014451	0	0	0	LMAN	N192
Zm00001d014456	24	16.13552797	5.410975173	LMAN	N192
Zm00001d014458	100	67.23136653	20.12312677	LMAN	N192
Zm00001d014451	10	3.308690302	0.959596955	L3Base	M14
Zm00001d014456	18	5.955642543	1.997197365	L3Base	M14
Zm00001d014458	56	18.52866569	5.545844265	L3Base	M14
Zm00001d014451	7	2.472414319	0.717057517	GShoot	M14
Zm00001d014456	12	4.238424547	1.4213362	GShoot	M14
Zm00001d014458	41	14.48128387	4.334416004	GShoot	M14
Zm00001d014451	14	6.692831513	1.941076425	GRoot	M14
Zm00001d014456	6	2.868356363	0.961890128	GRoot	M14
Zm00001d014458	34	16.25401939	4.865016279	GRoot	M14
Zm00001d014451	0	0	0	Kern	L578
Zm00001d014456	0	0	0	Kern	L578
Zm00001d014458	8	3.804796656	1.138819712	Kern	L578
Zm00001d014451	1	0.999654085	0.289922878	LMAN	M14
Zm00001d014456	20	19.99308169	6.704588093	LMAN	M14
Zm00001d014458	61	60.97889916	18.25169086	LMAN	M14
Zm00001d014451	3	1.349984392	0.391526796	Kern	B2
Zm00001d014456	11	4.949942769	1.659940566	Kern	B2
Zm00001d014458	9	4.049953175	1.212197897	Kern	B2
Zm00001d014451	2	1.287264854	0.373336675	L3Base	L578
Zm00001d014456	1	0.643632427	0.215839177	L3Base	L578
Zm00001d014458	47	30.25072407	9.054392118	L3Base	L578
Zm00001d014451	3	1.882600792	0.545997909	L3Tip	L578
Zm00001d014456	7	4.392735181	1.473083562	L3Tip	L578
Zm00001d014458	14	8.785470362	2.629593045	L3Tip	L578
Zm00001d014451	5	3.281954682	0.951843005	L3Tip	M14
Zm00001d014456	69	45.29097462	15.18812026	L3Tip	M14
Zm00001d014458	116	76.14134863	22.78998762	L3Tip	M14
Zm00001d014451	1	0.650522491	0.188666616	Kern	M14
Zm00001d014456	11	7.155747403	2.399647016	Kern	M14
Zm00001d014458	8	5.204179929	1.557671335	Kern	M14
Zm00001d014451	5	2.546962029	0.738678083	GShoot	NC342
Zm00001d014456	14	7.13149368	2.391513642	GShoot	NC342
Zm00001d014458	38	19.35691142	5.793747805	GShoot	NC342
Zm00001d014451	4	2.531591692	0.734220328	LMAD	NC342
Zm00001d014456	122	77.2135466	25.89320811	LMAD	NC342
Zm00001d014458	149	94.30179052	28.22561823	LMAD	NC342
Zm00001d014451	3	1.75624779	0.509352607	LMAN	NC342
Zm00001d014456	36	21.07497348	7.067395535	LMAN	NC342
