Chr	WinCenter	tP	Tajima	nSites	pi
2	188637500	NA	NA	15054	NA
2	188662500	NA	NA	20916	NA
2	188687500	NA	NA	22334	NA
2	188712500	NA	NA	20354	NA
2	188737500	114.14468	-1.534664	14346	0.00795655095497003
2	188762500	121.355484	-1.072298	12852	0.00944253688141923
2	188787500	NA	NA	14263	NA
2	188812500	74.151418	-1.41152	11695	0.00634043762291578
2	188837500	NA	NA	11705	NA
2	188862500	90.342117	0.112918	9711	0.00930307043558851
2	188887500	NA	NA	16118	NA
2	188912500	90.487919	-0.845296	21003	0.00430833304765986
2	188937500	39.386769	-1.680595	10994	0.00358256949245043
2	188962500	6.634119	-1.99631	2704	0.00245344637573964
2	188987500	4.182605	-1.886693	3090	0.00135359385113269
2	189012500	NA	NA	14851	NA
2	189037500	NA	NA	12837	NA
2	189062500	53.198554	-0.584413	8173	0.00650906080998409
2	189087500	7.765767	-1.693102	3576	0.00217163506711409
2	189112500	NA	NA	8547	NA
2	189137500	NA	NA	10202	NA
2	189162500	4.8913	-1.710665	2832	0.00172715395480226
2	189187500	27.535061	-0.528306	4590	0.00599892396514161
2	189212500	98.548198	0.715817	8727	0.0112923339062679
2	189237500	31.685672	-1.785771	8376	0.00378291212989494
2	189262500	105.170591	-0.215029	9064	0.0116031102162401
2	189287500	NA	NA	7698	NA
2	189312500	37.92395	-0.791442	4553	0.00832944212607072
2	189337500	NA	NA	12117	NA
2	189362500	17.959229	-1.541401	4014	0.00447414773293473
2	189387500	NA	NA	11784	NA
2	189412500	NA	NA	3776	NA
2	189437500	NA	NA	11572	NA
2	189462500	NA	NA	18184	NA
2	189487500	28.546029	-0.691401	2079	0.0137306536796537
2	189512500	NA	NA	10852	NA
2	189537500	20.780423	-1.015289	2642	0.0078654137017411
2	189562500	NA	NA	10606	NA
2	189587500	NA	NA	14331	NA
2	189612500	NA	NA	9574	NA
2	189637500	NA	NA	12188	NA
2	189662500	NA	NA	14425	NA
2	189687500	NA	NA	5751	NA
2	189712500	NA	NA	16569	NA
2	189737500	63.107976	-1.800444	11527	0.00547479621757613
2	189762500	NA	NA	17865	NA
2	189787500	NA	NA	7572	NA
2	189812500	NA	NA	13775	NA
2	189837500	NA	NA	18804	NA
2	189862500	NA	NA	14963	NA
2	189887500	46.24776	-1.444349	8308	0.00556665382763601
2	189912500	4.696655	-1.254715	1545	0.00303990614886731
2	189937500	23.923431	-1.287768	4225	0.00566235053254438
2	189987500	NA	NA	4223	NA
2	190012500	NA	NA	10675	NA
2	190037500	5.288039	-0.279353	1240	0.00426454758064516
2	190062500	29.167896	-0.291876	3566	0.00817944363432417
2	190087500	130.532605	-0.53189	8018	0.0162799457470691
2	190112500	NA	NA	5403	NA
2	190137500	NA	NA	13043	NA
2	190162500	35.46552	-1.991435	10782	0.00328932665553701
2	190187500	78.109943	-1.372291	10568	0.00739117552990159
2	190212500	20.94714	-1.746049	6170	0.00339499837925446
2	190237500	NA	NA	12688	NA
2	190262500	50.477262	-1.496669	8457	0.00596869599148634
2	190287500	NA	NA	14281	NA
2	190312500	NA	NA	6323	NA
2	190337500	NA	NA	13222	NA
2	190362500	NA	NA	15004	NA
2	190387500	51.340431	-1.640064	12539	0.00409445976553154
2	190412500	128.144834	-1.492368	17867	0.0071721516762747
2	190437500	199.82369	-0.915241	16332	0.0122351022532452
2	190462500	52.822916	-1.088861	5447	0.00969761630255186
2	190487500	NA	NA	12469	NA
2	190512500	80.905811	-1.662744	13918	0.00581303427216554
2	190537500	NA	NA	13847	NA
2	190562500	135.748407	0.030512	13831	0.00981479336273588
2	190587500	NA	NA	12491	NA
2	190612500	NA	NA	19451	NA
2	190637500	71.924123	-1.824249	21508	0.00334406374372327
2	190662500	NA	NA	23382	NA
2	190687500	NA	NA	14503	NA
2	190712500	NA	NA	18642	NA
2	190737500	NA	NA	21806	NA
2	190762500	NA	NA	17611	NA
2	190787500	55.860809	-1.905137	8182	0.00682728049376681
2	190812500	NA	NA	14258	NA
2	190837500	NA	NA	11384	NA
2	190862500	38.244519	-0.761891	4633	0.00825480660479171
2	190887500	NA	NA	15676	NA
2	190912500	74.373418	-1.240434	14048	0.00529423533599089
2	190937500	32.227677	-0.268186	3118	0.0103360093008339
2	190962500	NA	NA	14902	NA
2	190987500	NA	NA	15264	NA
2	191012500	NA	NA	11844	NA
2	191037500	NA	NA	16535	NA
2	191062500	NA	NA	13907	NA
2	191087500	149.635858	-0.146832	11524	0.0129847152030545
2	191112500	NA	NA	12961	NA
2	191137500	20.150215	-1.945879	5840	0.00345037928082192
2	191162500	NA	NA	14546	NA
2	191187500	NA	NA	19207	NA
2	191212500	NA	NA	15308	NA
2	191237500	NA	NA	22801	NA
2	191262500	NA	NA	14399	NA
2	191287500	NA	NA	22747	NA
2	191312500	NA	NA	16454	NA
2	191337500	NA	NA	17465	NA
2	191362500	NA	NA	23103	NA
2	191387500	NA	NA	12554	NA
2	191412500	NA	NA	3805	NA
2	191437500	NA	NA	10335	NA
2	191462500	NA	NA	7693	NA
2	191487500	NA	NA	7566	NA
2	191512500	61.59576	-0.478256	5252	0.0117280578827113
2	191537500	NA	NA	12436	NA
2	191562500	NA	NA	9610	NA
2	191587500	45.378694	-1.955516	18060	0.00251266301218162
2	191612500	54.224193	-1.682239	13293	0.00407915391559467
2	191637500	45.900534	-1.770379	15476	0.00296591716205738
2	191662500	NA	NA	23591	NA
2	191687500	66.644577	-1.379806	14109	0.00472355071231129
2	191712500	NA	NA	24106	NA
2	191737500	NA	NA	11144	NA
2	191762500	NA	NA	12806	NA
2	191787500	NA	NA	16754	NA
2	191812500	NA	NA	5846	NA
2	191837500	NA	NA	9656	NA
2	191862500	NA	NA	19139	NA
2	191887500	NA	NA	22907	NA
2	191912500	22.460579	-0.722754	5805	0.00386917812230835
2	191937500	NA	NA	20095	NA
2	191962500	90.427165	-0.771515	14898	0.00606975198013156
2	191987500	45.722237	-1.841263	12868	0.00355317353124029
2	192012500	85.200843	0.222172	8080	0.0105446587871287
2	192037500	NA	NA	20100	NA
2	192062500	NA	NA	6759	NA
2	192087500	NA	NA	6227	NA
2	192112500	NA	NA	12442	NA
2	192137500	NA	NA	22800	NA
2	192162500	96.578462	-0.140922	13508	0.00714972327509624
2	192187500	163.030747	-0.843379	23221	0.00702083230696352
2	192212500	NA	NA	20073	NA
2	192237500	58.799236	-1.86987	19610	0.00299843120856706
2	192262500	NA	NA	24792	NA
2	192287500	121.499619	-0.655056	22202	0.00547246279614449
2	192312500	NA	NA	21790	NA
2	192337500	NA	NA	14509	NA
2	192362500	98.084859	-1.152399	22731	0.0043150261317144
2	192387500	83.944383	0.278701	10004	0.0083910818672531
2	192412500	NA	NA	1773	NA
2	192437500	191.862149	-0.704731	11340	0.0169190607583774
2	192462500	NA	NA	9200	NA
2	192487500	113.505094	-0.488203	12640	0.00897983338607595
2	192512500	20.990148	-1.034411	1835	0.0114387727520436
2	192537500	NA	NA	16750	NA
2	192562500	NA	NA	4056	NA
2	192587500	21.960789	-1.69116	3980	0.00551778618090452
2	192612500	6.272321	-2.036624	2116	0.00296423487712665
2	192637500	NA	NA	8746	NA
2	192662500	28.999511	1.453366	1669	0.0173753810665069
2	192687500	NA	NA	8624	NA
2	192712500	NA	NA	10995	NA
2	192737500	NA	NA	9784	NA
2	192762500	NA	NA	13737	NA
2	192787500	14.38176	-1.692749	3386	0.00424741878322504
2	192812500	NA	NA	10836	NA
2	192837500	NA	NA	8444	NA
2	192862500	28.780278	-1.591184	4437	0.00648642731575389
2	192887500	NA	NA	3769	NA
2	192912500	NA	NA	8997	NA
2	192937500	NA	NA	4903	NA
2	192962500	25.200738	-1.789487	5210	0.00483699385796545
2	192987500	NA	NA	11528	NA
2	193012500	126.085981	-0.482673	19914	0.00633152460580496
2	193037500	6.584623	-1.895826	3471	0.00189703918179199
2	193062500	11.38438	-1.188024	2162	0.00526567067530065
2	193087500	NA	NA	10955	NA
2	193112500	NA	NA	6137	NA
2	193137500	28.703516	-1.02802	3018	0.00951077402253148
2	193162500	16.841075	-1.335561	2522	0.00667766653449643
2	193187500	53.221432	-1.196427	4794	0.0111016754276179
2	193212500	17.48986	-1.801929	2831	0.00617797951253974
2	193237500	102.464468	-0.840575	9880	0.0103708975708502
2	193262500	NA	NA	14964	NA
2	193287500	26.927875	-0.150198	3653	0.00737144128113879
2	193312500	NA	NA	12988	NA
2	193337500	NA	NA	7480	NA
2	193362500	NA	NA	15268	NA
2	193387500	101.948651	-0.841353	8226	0.0123934659615852
2	193412500	NA	NA	16195	NA
2	193437500	NA	NA	12129	NA
2	193462500	NA	NA	7034	NA
2	193487500	35.552119	-1.358201	6516	0.00545612630448128
2	193512500	NA	NA	15664	NA
2	193537500	100.53156	-0.529358	11013	0.00912844456551348
2	193562500	NA	NA	8912	NA
2	193587500	NA	NA	11022	NA
2	193637500	3.691415	-2.305692	2135	0.001729
2	193662500	212.77137	-0.455635	14407	0.0147686103977233
2	193687500	57.662263	-0.905022	7541	0.00764650086195465
2	193712500	NA	NA	13967	NA
2	193737500	NA	NA	11299	NA
2	193762500	NA	NA	5513	NA
2	193787500	31.931718	-0.752056	4997	0.00639017770662397
2	193812500	NA	NA	16461	NA
2	193837500	NA	NA	12069	NA
2	193862500	NA	NA	12656	NA
2	193887500	22.895747	-1.259412	5132	0.0044613692517537
2	193912500	NA	NA	16957	NA
2	193937500	110.759294	-1.454629	20487	0.00540632078879289
2	193962500	86.404176	-1.441248	16565	0.0052160685783278
2	193987500	57.344523	-1.628277	12105	0.00473725923172243
2	194012500	NA	NA	17615	NA
2	194037500	135.794715	-0.070853	12161	0.0111664102458679
2	194062500	NA	NA	23030	NA
2	194087500	100.620018	-0.502302	10888	0.00924136829537105
2	194112500	NA	NA	12602	NA
2	194137500	70.914693	-0.930196	11151	0.0063594917944579
2	194162500	24.69566	-1.843215	9429	0.00261911761586595
2	194187500	10.72995	-1.730099	8224	0.00130471181906615
2	194212500	9.250441	-1.942517	7295	0.00126805222755312
2	194237500	16.637868	-1.775651	11360	0.00146460105633803
2	194262500	125.885478	-0.067086	16389	0.00768109573494417
2	194287500	5.306695	-1.808934	3347	0.00158550791753809
2	194312500	NA	NA	12572	NA
2	194337500	NA	NA	12472	NA
2	194362500	36.843228	-1.407915	6343	0.00580848620526565
2	194387500	NA	NA	19279	NA
2	194412500	NA	NA	12637	NA
2	194437500	NA	NA	17974	NA
2	194462500	NA	NA	16273	NA
2	194487500	NA	NA	19120	NA
2	194512500	NA	NA	8300	NA
2	194537500	NA	NA	12628	NA
2	194562500	NA	NA	10642	NA
2	194587500	NA	NA	17746	NA
2	194612500	21.90366	-1.799305	9166	0.00238966397556186
2	194637500	12.437643	-1.617336	4129	0.00301226519738435
2	194662500	83.510464	-1.130524	18693	0.004467472529824
2	194687500	59.949434	-0.655626	9688	0.0061880092898431
2	194712500	7.409814	-1.819165	3338	0.0022198364289994
2	194737500	NA	NA	10875	NA
2	194762500	62.408712	-0.486926	6594	0.0094644695177434
2	194787500	40.969793	-1.108679	5522	0.00741937576964868
2	194812500	74.374911	-0.336337	8787	0.00846419836121543
2	194837500	54.091152	-0.679118	8371	0.00646173121490861
2	194862500	NA	NA	4468	NA
2	194887500	NA	NA	2939	NA
2	194912500	NA	NA	12561	NA
2	194937500	NA	NA	22633	NA
2	194962500	NA	NA	8409	NA
2	194987500	31.999624	-1.41394	3404	0.00940059459459459
2	195012500	0.776076	-1.564883	683	0.00113627525622255
2	195037500	NA	NA	11431	NA
2	195062500	NA	NA	11347	NA
2	195087500	71.816684	-1.465128	17758	0.00404418763374254
2	195112500	41.284967	-1.961947	13760	0.00300036097383721
2	195137500	NA	NA	17637	NA
2	195162500	51.182196	-1.927336	19881	0.00257442764448468
2	195187500	96.638713	-1.037823	14073	0.00686695892844454
2	195212500	112.812858	-0.115351	10205	0.0110546651641352
2	195237500	NA	NA	23503	NA
2	195262500	NA	NA	5682	NA
2	195287500	NA	NA	11806	NA
2	195312500	NA	NA	13328	NA
2	195337500	NA	NA	1918	NA
2	195362500	NA	NA	7469	NA
2	195387500	NA	NA	7034	NA
2	195412500	NA	NA	7725	NA
2	195437500	NA	NA	17601	NA
2	195462500	NA	NA	3519	NA
2	195487500	NA	NA	5174	NA
2	195512500	103.524239	-0.371173	13318	0.00777325717074636
2	195537500	32.759048	-1.614221	6185	0.0052965316087308
2	195562500	NA	NA	17201	NA
2	195587500	NA	NA	20629	NA
2	195612500	NA	NA	21810	NA
2	195637500	NA	NA	18595	NA
2	195662500	NA	NA	19152	NA
2	195687500	NA	NA	23363	NA
2	195712500	NA	NA	19754	NA
2	195737500	49.550303	-1.581948	18217	0.00272000345830817
2	195762500	NA	NA	23401	NA
2	195787500	NA	NA	17937	NA
2	195812500	NA	NA	11232	NA
2	195837500	23.857152	-1.820901	4975	0.00479540743718593
2	195862500	NA	NA	9349	NA
2	195887500	NA	NA	10188	NA
2	195912500	NA	NA	6347	NA
2	195937500	14.39075	-1.527846	4661	0.00308748122720446
2	195962500	37.790381	-1.220825	6647	0.00568532887016699
2	195987500	NA	NA	10915	NA
2	196012500	NA	NA	5203	NA
2	196037500	16.612451	-1.39256	3057	0.00543423323519791
2	196062500	2.568757	-1.909945	903	0.00284469213732004
2	196112500	NA	NA	4778	NA
2	196137500	NA	NA	18292	NA
2	196162500	NA	NA	9826	NA
2	196187500	78.628308	-1.959901	18991	0.00414029319151177
2	196212500	31.696355	-1.89216	11512	0.00275333174079222
2	196237500	NA	NA	22685	NA
2	196262500	NA	NA	15886	NA
2	196287500	NA	NA	12848	NA
2	196312500	NA	NA	15518	NA
2	196337500	NA	NA	18961	NA
2	196362500	NA	NA	24038	NA
2	196387500	NA	NA	20882	NA
2	196412500	NA	NA	23679	NA
2	196437500	NA	NA	14495	NA
2	196462500	6.266764	-1.037121	2676	0.00234184005979073
2	196487500	NA	NA	8284	NA
2	196512500	NA	NA	22265	NA
2	196537500	NA	NA	22783	NA
2	196562500	16.972389	-1.663106	11194	0.00151620412721101
2	196587500	NA	NA	17652	NA
2	196612500	91.741987	-1.287114	19522	0.00469941537752279
2	196637500	46.595937	-2.009375	14824	0.0031432769158122
2	196662500	91.324325	0.349738	14611	0.00625038156183697
2	196687500	91.837931	-0.495974	12285	0.00747561505901506
2	196712500	13.002978	-1.188657	4997	0.00260215689413648
2	196737500	NA	NA	9931	NA
2	196762500	34.740004	-1.793114	12994	0.00267354194243497
2	196787500	56.004571	0.503061	4213	0.0132932758129599
2	196812500	NA	NA	13757	NA
2	196837500	12.818955	-1.589577	2629	0.0048759813617345
2	196862500	NA	NA	2416	NA
2	196887500	NA	NA	20062	NA
2	196912500	NA	NA	11482	NA
2	196937500	NA	NA	6545	NA
2	196962500	9.39615	-1.441707	1407	0.00667814498933902
2	196987500	NA	NA	9408	NA
2	197012500	NA	NA	11174	NA
2	197037500	NA	NA	14411	NA
2	197062500	13.490719	-1.885907	2439	0.00553125010250102
2	197087500	NA	NA	3429	NA
2	197112500	NA	NA	8744	NA
2	197137500	NA	NA	13459	NA
2	197162500	NA	NA	9623	NA
2	197187500	NA	NA	17113	NA
2	197212500	65.938944	-1.705636	8043	0.00819830212607236
2	197237500	NA	NA	6250	NA
2	197262500	NA	NA	7694	NA
2	197287500	67.048157	-1.50285	7081	0.0094687412794803
2	197312500	52.93215	-1.661586	5800	0.00912623275862069
2	197337500	6.716916	-1.463405	1100	0.00610628727272727
2	197362500	27.804717	-0.699195	3202	0.00868354684572142
2	197387500	NA	NA	2567	NA
2	197412500	NA	NA	8020	NA
2	197437500	36.201943	-1.693446	7755	0.00466820670535139
2	197462500	NA	NA	11791	NA
2	197487500	67.79351	-0.739435	10037	0.0067543598684866
2	197512500	39.839014	-1.504095	7352	0.00541879951033732
2	197537500	NA	NA	13006	NA
2	197562500	NA	NA	7001	NA
2	197587500	NA	NA	9704	NA
2	197612500	NA	NA	14768	NA
2	197637500	36.427388	-2.01434	13958	0.00260978564264221
2	197662500	NA	NA	17187	NA
2	197687500	NA	NA	18257	NA
2	197712500	NA	NA	18390	NA
2	197737500	NA	NA	23703	NA
2	197762500	NA	NA	18818	NA
2	197787500	49.86765	-1.815019	19974	0.00249662811655152
2	197812500	52.606251	-1.849349	22056	0.00238512200761698
2	197837500	NA	NA	24530	NA
2	197862500	NA	NA	17095	NA
2	197887500	35.359925	-0.964306	4079	0.0086687729835744
2	197912500	NA	NA	12795	NA
2	197937500	88.377678	-1.764531	11721	0.00754011415408242
2	197962500	NA	NA	17027	NA
2	197987500	NA	NA	18397	NA
2	198012500	NA	NA	11539	NA
2	198037500	95.60336	-0.107653	15988	0.00597969477107831
2	198062500	NA	NA	8898	NA
2	198087500	NA	NA	13511	NA
2	198112500	NA	NA	16256	NA
2	198137500	24.896835	-1.761056	17086	0.00145714825002926
2	198162500	NA	NA	24111	NA
2	198187500	NA	NA	22481	NA
2	198212500	8.675863	-2.123149	7035	0.00123324278606965
2	198237500	5.976506	-2.118829	3710	0.00161091805929919
2	198262500	38.990887	-0.249883	6676	0.00584045641102457
2	198287500	35.636968	-1.845105	11977	0.00297545027970276
2	198312500	63.611482	-0.679974	16494	0.00385664374924215
2	198337500	134.509579	0.140094	21151	0.00635949028414732
2	198362500	124.296545	-1.21327	18883	0.00658245750145634
2	198387500	NA	NA	16837	NA
2	198412500	23.802103	-1.866718	12207	0.00194987326943557
2	198437500	79.604645	-0.542399	13046	0.00610184309366856
2	198462500	NA	NA	11691	NA
2	198487500	NA	NA	15611	NA
2	198512500	NA	NA	11006	NA
2	198537500	NA	NA	14966	NA
2	198562500	7.46556	-1.755725	2485	0.00300424949698189
2	198662500	22.341083	-2.018063	14098	0.00158469875159597
2	198687500	NA	NA	20360	NA
2	198712500	NA	NA	23975	NA
2	198737500	NA	NA	18515	NA
2	198762500	39.459392	-1.573004	9190	0.00429373144722524
2	198787500	NA	NA	23910	NA
2	198812500	NA	NA	24826	NA
2	198837500	17.620702	-1.314466	7935	0.00222063037177064
2	198862500	36.738094	-1.727416	17074	0.00215169813751903
2	198887500	NA	NA	15214	NA
2	198912500	66.438616	-1.898215	22748	0.00292063548443819
2	198937500	44.951216	-2.129439	21786	0.00206330744514826
2	198962500	NA	NA	24561	NA
2	198987500	48.350998	-0.97092	16630	0.00290745628382441
2	199012500	NA	NA	17738	NA
2	199037500	NA	NA	13869	NA
2	199062500	NA	NA	10640	NA
2	199087500	NA	NA	4594	NA
2	199112500	NA	NA	7622	NA
2	199137500	NA	NA	10210	NA
2	199162500	NA	NA	4854	NA
2	199187500	14.266843	-0.984919	1699	0.0083972001177163
2	199212500	NA	NA	9556	NA
2	199237500	NA	NA	17219	NA
2	199262500	NA	NA	20440	NA
2	199287500	NA	NA	4075	NA
2	199312500	23.416599	-1.649959	3072	0.0076225908203125
2	199337500	NA	NA	8126	NA
2	199362500	27.28751	-1.184037	9588	0.00284600646641635
2	199387500	15.79098	-1.799216	9215	0.00171361692892024
2	199412500	NA	NA	18903	NA
2	199437500	96.360624	0.144169	7576	0.0127191953537487
2	199462500	67.548703	-1.700007	7818	0.0086401513174725
2	199487500	NA	NA	11295	NA
2	199512500	89.108725	-0.917697	13764	0.00647404279279279
2	199537500	69.437176	-1.410586	12102	0.00573766121302264
2	199562500	NA	NA	10651	NA
2	199587500	NA	NA	19111	NA
2	199612500	43.83622	-0.100683	5490	0.00798473952641166
2	199637500	27.764499	0.438067	2808	0.00988764209401709
2	199662500	53.140054	-1.745168	9182	0.00578741603136572
2	199687500	NA	NA	14047	NA
2	199712500	105.31384	0.636294	6798	0.0154918858487791
2	199737500	40.386384	-0.600498	4858	0.00831337669822972
2	199762500	13.878544	-1.392002	3296	0.00421072330097087
2	199787500	NA	NA	22313	NA
2	199812500	NA	NA	20552	NA
2	199837500	43.571842	-1.976985	22503	0.00193626814202551
2	199862500	63.563248	-1.475948	12211	0.00520540889362051
2	199887500	104.411234	-1.917443	24459	0.00426882677133162
2	199912500	109.943137	-1.762925	24928	0.00441042751123235
2	199937500	NA	NA	24436	NA
2	199962500	NA	NA	20863	NA
2	199987500	37.306524	-1.899869	16785	0.0022226109025916
2	200012500	NA	NA	16021	NA
2	200037500	147.259061	-1.216784	21533	0.00683876194677936
2	200062500	NA	NA	10479	NA
2	200087500	NA	NA	20767	NA
2	200112500	56.228843	-1.539701	10429	0.00539158529101544
2	200137500	58.680897	-1.701875	9521	0.00616331236214683
2	200162500	168.253889	-0.608014	11768	0.0142975772433719
2	200187500	17.495604	-1.916274	4577	0.00382250469740004
2	200212500	NA	NA	11509	NA
2	200237500	44.714377	-1.534663	7386	0.00605393677227187
2	200262500	NA	NA	11827	NA
2	200287500	117.191055	-0.367586	14605	0.00802403663129065
2	200312500	113.309306	-0.606599	9490	0.0119398636459431
2	200337500	81.565978	-1.741825	10122	0.00805828670223276
2	200362500	105.686909	-0.620384	10391	0.0101710046193822
2	200387500	35.628815	-0.483116	4204	0.0084749797811608
2	200412500	NA	NA	22339	NA
2	200437500	NA	NA	10876	NA
2	200462500	15.9119	-1.757565	6655	0.00239096919609316
2	200487500	NA	NA	22516	NA
2	200512500	NA	NA	23260	NA
2	200537500	76.673993	-0.765892	18416	0.00416344445047784
2	200562500	50.155477	-0.83792	11258	0.00445509655356191
2	200587500	17.232165	-2.041794	13009	0.0013246340994696
2	200612500	35.427497	-1.996171	18974	0.00186716016654369
2	200637500	32.719191	-1.986548	19941	0.00164079990973371
2	200662500	41.282399	-2.065164	22506	0.00183428414644984
2	200687500	30.399144	-1.4181	16472	0.00184550412821758
2	200712500	32.978444	-1.531607	19043	0.00173178826865515
2	200737500	56.262445	-0.159394	21600	0.00260474282407407
2	200762500	18.529276	-1.720138	10845	0.00170855472568004
2	200787500	55.78103	-0.868078	13416	0.00415779889683959
2	200812500	6.710801	-1.991991	7781	0.000862459966585272
2	200837500	NA	NA	24230	NA
2	200862500	160.082335	-0.736871	22912	0.00698683375523743
2	200887500	NA	NA	15769	NA
2	200912500	NA	NA	6485	NA
2	200937500	75.472611	-0.72145	6776	0.0111382247638725
2	200962500	15.202579	-1.211304	5349	0.00284213479154982
2	200987500	NA	NA	13260	NA
2	201012500	16.564677	-0.940263	6398	0.00258903985620506
2	201037500	NA	NA	14706	NA
2	201062500	10.11654	-2.011045	7958	0.00127124151796934
2	201087500	63.408689	-1.274504	20024	0.00316663448861366
2	201112500	84.725635	-0.222994	15162	0.00558802499670228
2	201137500	73.035035	-0.15709	9505	0.00768385428721725
2	201162500	NA	NA	12350	NA
2	201237500	10.243683	-2.018417	2783	0.0036808059647862
2	201262500	NA	NA	20984	NA
2	201287500	37.020619	-1.183889	13147	0.00281589860804746
2	201312500	63.032653	-1.83778	19615	0.00321349237828193
2	201337500	NA	NA	23733	NA
2	201362500	77.305214	-1.268898	13910	0.00555752796549245
2	201387500	NA	NA	20475	NA
2	201412500	NA	NA	21646	NA
2	201437500	47.40018	-0.683123	11714	0.00404645552330545
2	201462500	NA	NA	19049	NA
2	201487500	NA	NA	13894	NA
2	201512500	NA	NA	16066	NA
2	201562500	61.570188	-1.345337	11253	0.00547144654758731
